fips,name
14000US36047120000,"Census Tract 1200, Kings, NY"
14000US36047120200,"Census Tract 1202, Kings, NY"
14000US36047120800,"Census Tract 1208, Kings, NY"
14000US36047121000,"Census Tract 1210, Kings, NY"
14000US36047121400,"Census Tract 1214, Kings, NY"
14000US36047122000,"Census Tract 1220, Kings, NY"
14000US36047123700,"Census Tract 1237, Kings, NY"
14000US36047150200,"Census Tract 1502, Kings, NY"
14000US36047152200,"Census Tract 1522, Kings, NY"
14000US36047990100,"Census Tract 9901, Kings, NY"
14000US36061000100,"Census Tract 1, New York, NY"
14000US36061000201,"Census Tract 2.01, New York, NY"
14000US36061000202,"Census Tract 2.02, New York, NY"
14000US36061000500,"Census Tract 5, New York, NY"
14000US36061000600,"Census Tract 6, New York, NY"
14000US36061000700,"Census Tract 7, New York, NY"
14000US36061000800,"Census Tract 8, New York, NY"
14000US36061000900,"Census Tract 9, New York, NY"
14000US36061001001,"Census Tract 10.01, New York, NY"
14000US36061001002,"Census Tract 10.02, New York, NY"
14000US36061001200,"Census Tract 12, New York, NY"
14000US36061001300,"Census Tract 13, New York, NY"
14000US36061001401,"Census Tract 14.01, New York, NY"
14000US36061001402,"Census Tract 14.02, New York, NY"
14000US36061001501,"Census Tract 15.01, New York, NY"
14000US36061001502,"Census Tract 15.02, New York, NY"
14000US36061001600,"Census Tract 16, New York, NY"
14000US36061001800,"Census Tract 18, New York, NY"
14000US36061002000,"Census Tract 20, New York, NY"
14000US36061002100,"Census Tract 21, New York, NY"
14000US36061002201,"Census Tract 22.01, New York, NY"
14000US36061002202,"Census Tract 22.02, New York, NY"
14000US36061002400,"Census Tract 24, New York, NY"
14000US36061002500,"Census Tract 25, New York, NY"
14000US36061002601,"Census Tract 26.01, New York, NY"
14000US36061002602,"Census Tract 26.02, New York, NY"
14000US36061002700,"Census Tract 27, New York, NY"
14000US36061002800,"Census Tract 28, New York, NY"
14000US36061002900,"Census Tract 29, New York, NY"
14000US36061003001,"Census Tract 30.01, New York, NY"
14000US36061003002,"Census Tract 30.02, New York, NY"
14000US36061003100,"Census Tract 31, New York, NY"
14000US36061003200,"Census Tract 32, New York, NY"
14000US36061003300,"Census Tract 33, New York, NY"
14000US36061003400,"Census Tract 34, New York, NY"
14000US36061003601,"Census Tract 36.01, New York, NY"
14000US36061003602,"Census Tract 36.02, New York, NY"
14000US36061003700,"Census Tract 37, New York, NY"
14000US36061003800,"Census Tract 38, New York, NY"
14000US36061003900,"Census Tract 39, New York, NY"
14000US36061004000,"Census Tract 40, New York, NY"
14000US36061004100,"Census Tract 41, New York, NY"
14000US36061004200,"Census Tract 42, New York, NY"
14000US36061004300,"Census Tract 43, New York, NY"
14000US36061004400,"Census Tract 44, New York, NY"
14000US36061004500,"Census Tract 45, New York, NY"
14000US36061004700,"Census Tract 47, New York, NY"
14000US36061004800,"Census Tract 48, New York, NY"
14000US36061004900,"Census Tract 49, New York, NY"
14000US36061005000,"Census Tract 50, New York, NY"
14000US36061005200,"Census Tract 52, New York, NY"
14000US36061005400,"Census Tract 54, New York, NY"
14000US36061005501,"Census Tract 55.01, New York, NY"
14000US36061005502,"Census Tract 55.02, New York, NY"
14000US36061005600,"Census Tract 56, New York, NY"
14000US36061005700,"Census Tract 57, New York, NY"
14000US36061005800,"Census Tract 58, New York, NY"
14000US36061005900,"Census Tract 59, New York, NY"
14000US36061006000,"Census Tract 60, New York, NY"
14000US36061006100,"Census Tract 61, New York, NY"
14000US36061006200,"Census Tract 62, New York, NY"
14000US36061006300,"Census Tract 63, New York, NY"
14000US36061006400,"Census Tract 64, New York, NY"
14000US36061006500,"Census Tract 65, New York, NY"
14000US36061006600,"Census Tract 66, New York, NY"
14000US36061006700,"Census Tract 67, New York, NY"
14000US36061006800,"Census Tract 68, New York, NY"
14000US36061006900,"Census Tract 69, New York, NY"
14000US36061007000,"Census Tract 70, New York, NY"
14000US36061007100,"Census Tract 71, New York, NY"
14000US36061007200,"Census Tract 72, New York, NY"
14000US36061007300,"Census Tract 73, New York, NY"
14000US36061007400,"Census Tract 74, New York, NY"
14000US36061007500,"Census Tract 75, New York, NY"
14000US36061007600,"Census Tract 76, New York, NY"
14000US36061007700,"Census Tract 77, New York, NY"
14000US36061007800,"Census Tract 78, New York, NY"
14000US36061007900,"Census Tract 79, New York, NY"
14000US36061008000,"Census Tract 80, New York, NY"
14000US36061008100,"Census Tract 81, New York, NY"
14000US36061008200,"Census Tract 82, New York, NY"
14000US36061008300,"Census Tract 83, New York, NY"
14000US36061008400,"Census Tract 84, New York, NY"
14000US36061008601,"Census Tract 86.01, New York, NY"
14000US36061008602,"Census Tract 86.02, New York, NY"
14000US36061008603,"Census Tract 86.03, New York, NY"
14000US36061008700,"Census Tract 87, New York, NY"
14000US36061008800,"Census Tract 88, New York, NY"
14000US36061008900,"Census Tract 89, New York, NY"
14000US36061009000,"Census Tract 90, New York, NY"
14000US36061009100,"Census Tract 91, New York, NY"
14000US36061009200,"Census Tract 92, New York, NY"
14000US36061009300,"Census Tract 93, New York, NY"
14000US36061009400,"Census Tract 94, New York, NY"
14000US36061009500,"Census Tract 95, New York, NY"
14000US36061009600,"Census Tract 96, New York, NY"
14000US36061009700,"Census Tract 97, New York, NY"
14000US36061009800,"Census Tract 98, New York, NY"
14000US36061009900,"Census Tract 99, New York, NY"
14000US36061010000,"Census Tract 100, New York, NY"
14000US36061010100,"Census Tract 101, New York, NY"
14000US36061010200,"Census Tract 102, New York, NY"
14000US36061010300,"Census Tract 103, New York, NY"
14000US36061010400,"Census Tract 104, New York, NY"
14000US36061010601,"Census Tract 106.01, New York, NY"
14000US36061010602,"Census Tract 106.02, New York, NY"
14000US36061010800,"Census Tract 108, New York, NY"
14000US36061010900,"Census Tract 109, New York, NY"
14000US36061011000,"Census Tract 110, New York, NY"
14000US36061011100,"Census Tract 111, New York, NY"
14000US36061011201,"Census Tract 112.01, New York, NY"
14000US36061011202,"Census Tract 112.02, New York, NY"
14000US36061011203,"Census Tract 112.03, New York, NY"
14000US36061011300,"Census Tract 113, New York, NY"
14000US36061011401,"Census Tract 114.01, New York, NY"
14000US36061011402,"Census Tract 114.02, New York, NY"
14000US36061011500,"Census Tract 115, New York, NY"
14000US36061011600,"Census Tract 116, New York, NY"
14000US36061011700,"Census Tract 117, New York, NY"
14000US36061011800,"Census Tract 118, New York, NY"
14000US36061011900,"Census Tract 119, New York, NY"
14000US36061012000,"Census Tract 120, New York, NY"
14000US36061012100,"Census Tract 121, New York, NY"
14000US36061012200,"Census Tract 122, New York, NY"
14000US36061012400,"Census Tract 124, New York, NY"
14000US36061012500,"Census Tract 125, New York, NY"
14000US36061012600,"Census Tract 126, New York, NY"
14000US36061012700,"Census Tract 127, New York, NY"
14000US36061012800,"Census Tract 128, New York, NY"
14000US36061012900,"Census Tract 129, New York, NY"
14000US36061013000,"Census Tract 130, New York, NY"
14000US36061013100,"Census Tract 131, New York, NY"
14000US36061013200,"Census Tract 132, New York, NY"
14000US36061013300,"Census Tract 133, New York, NY"
14000US36061013400,"Census Tract 134, New York, NY"
14000US36061013500,"Census Tract 135, New York, NY"
14000US36061013600,"Census Tract 136, New York, NY"
14000US36061013700,"Census Tract 137, New York, NY"
14000US36061013800,"Census Tract 138, New York, NY"
14000US36061013900,"Census Tract 139, New York, NY"
14000US36061014000,"Census Tract 140, New York, NY"
14000US36061014200,"Census Tract 142, New York, NY"
14000US36061014300,"Census Tract 143, New York, NY"
14000US36061014401,"Census Tract 144.01, New York, NY"
14000US36061014402,"Census Tract 144.02, New York, NY"
14000US36061014500,"Census Tract 145, New York, NY"
14000US36061014601,"Census Tract 146.01, New York, NY"
14000US36061014602,"Census Tract 146.02, New York, NY"
14000US36061014700,"Census Tract 147, New York, NY"
14000US36061014801,"Census Tract 148.01, New York, NY"
14000US36061014802,"Census Tract 148.02, New York, NY"
14000US36061014900,"Census Tract 149, New York, NY"
14000US36061015001,"Census Tract 150.01, New York, NY"
14000US36061015002,"Census Tract 150.02, New York, NY"
14000US36061015100,"Census Tract 151, New York, NY"
14000US36061015200,"Census Tract 152, New York, NY"
14000US36061015300,"Census Tract 153, New York, NY"
14000US36061015400,"Census Tract 154, New York, NY"
14000US36061015500,"Census Tract 155, New York, NY"
14000US36061015601,"Census Tract 156.01, New York, NY"
14000US36061015602,"Census Tract 156.02, New York, NY"
14000US36061015700,"Census Tract 157, New York, NY"
14000US36061015801,"Census Tract 158.01, New York, NY"
14000US36061015802,"Census Tract 158.02, New York, NY"
14000US36061015900,"Census Tract 159, New York, NY"
14000US36061016001,"Census Tract 160.01, New York, NY"
14000US36061016002,"Census Tract 160.02, New York, NY"
14000US36061016100,"Census Tract 161, New York, NY"
14000US36061016200,"Census Tract 162, New York, NY"
14000US36061016300,"Census Tract 163, New York, NY"
14000US36061016400,"Census Tract 164, New York, NY"
14000US36061016500,"Census Tract 165, New York, NY"
14000US36061016600,"Census Tract 166, New York, NY"
14000US36061016700,"Census Tract 167, New York, NY"
14000US36061016800,"Census Tract 168, New York, NY"
14000US36061016900,"Census Tract 169, New York, NY"
14000US36061017000,"Census Tract 170, New York, NY"
14000US36061017100,"Census Tract 171, New York, NY"
14000US36061017200,"Census Tract 172, New York, NY"
14000US36061017300,"Census Tract 173, New York, NY"
14000US36061017401,"Census Tract 174.01, New York, NY"
14000US36061017402,"Census Tract 174.02, New York, NY"
14000US36061017500,"Census Tract 175, New York, NY"
14000US36061017700,"Census Tract 177, New York, NY"
14000US36061017800,"Census Tract 178, New York, NY"
14000US36061017900,"Census Tract 179, New York, NY"
14000US36061018000,"Census Tract 180, New York, NY"
14000US36061018100,"Census Tract 181, New York, NY"
14000US36061018200,"Census Tract 182, New York, NY"
14000US36061018300,"Census Tract 183, New York, NY"
14000US36061018400,"Census Tract 184, New York, NY"
14000US36061018500,"Census Tract 185, New York, NY"
14000US36061018600,"Census Tract 186, New York, NY"
14000US36061018700,"Census Tract 187, New York, NY"
14000US36061018800,"Census Tract 188, New York, NY"
14000US36061018900,"Census Tract 189, New York, NY"
14000US36061019000,"Census Tract 190, New York, NY"
14000US36061019100,"Census Tract 191, New York, NY"
14000US36061019200,"Census Tract 192, New York, NY"
14000US36061019300,"Census Tract 193, New York, NY"
14000US36061019400,"Census Tract 194, New York, NY"
14000US36061019500,"Census Tract 195, New York, NY"
14000US36061019600,"Census Tract 196, New York, NY"
14000US36061019701,"Census Tract 197.01, New York, NY"
14000US36061019702,"Census Tract 197.02, New York, NY"
14000US36061019800,"Census Tract 198, New York, NY"
14000US36061019900,"Census Tract 199, New York, NY"
14000US36061020000,"Census Tract 200, New York, NY"
14000US36061020101,"Census Tract 201.01, New York, NY"
14000US36061020102,"Census Tract 201.02, New York, NY"
14000US36061020300,"Census Tract 203, New York, NY"
14000US36061020500,"Census Tract 205, New York, NY"
14000US36061020600,"Census Tract 206, New York, NY"
14000US36061020701,"Census Tract 207.01, New York, NY"
14000US36061020800,"Census Tract 208, New York, NY"
14000US36061020901,"Census Tract 209.01, New York, NY"
14000US36061021000,"Census Tract 210, New York, NY"
14000US36061021100,"Census Tract 211, New York, NY"
14000US36061021200,"Census Tract 212, New York, NY"
14000US36061021303,"Census Tract 213.03, New York, NY"
14000US36061021400,"Census Tract 214, New York, NY"
14000US36061021500,"Census Tract 215, New York, NY"
14000US36061021600,"Census Tract 216, New York, NY"
14000US36061021703,"Census Tract 217.03, New York, NY"
14000US36061021800,"Census Tract 218, New York, NY"
14000US36061021900,"Census Tract 219, New York, NY"
14000US36061022000,"Census Tract 220, New York, NY"
14000US36061022102,"Census Tract 221.02, New York, NY"
14000US36061022200,"Census Tract 222, New York, NY"
14000US36061022301,"Census Tract 223.01, New York, NY"
14000US36061022302,"Census Tract 223.02, New York, NY"
14000US36061022400,"Census Tract 224, New York, NY"
14000US36061022500,"Census Tract 225, New York, NY"
14000US36061022600,"Census Tract 226, New York, NY"
14000US36061022700,"Census Tract 227, New York, NY"
14000US36061022800,"Census Tract 228, New York, NY"
14000US36061022900,"Census Tract 229, New York, NY"
14000US36061023000,"Census Tract 230, New York, NY"
14000US36061023100,"Census Tract 231, New York, NY"
14000US36061023200,"Census Tract 232, New York, NY"
14000US36061023300,"Census Tract 233, New York, NY"
14000US36061023400,"Census Tract 234, New York, NY"
14000US36061023501,"Census Tract 235.01, New York, NY"
14000US36061023502,"Census Tract 235.02, New York, NY"
14000US36061023600,"Census Tract 236, New York, NY"
14000US36061023700,"Census Tract 237, New York, NY"
14000US36061023801,"Census Tract 238.01, New York, NY"
14000US36061023802,"Census Tract 238.02, New York, NY"
14000US36061023900,"Census Tract 239, New York, NY"
14000US36061024000,"Census Tract 240, New York, NY"
14000US36061024100,"Census Tract 241, New York, NY"
14000US36061024200,"Census Tract 242, New York, NY"
14000US36061024301,"Census Tract 243.01, New York, NY"
14000US36061024302,"Census Tract 243.02, New York, NY"
14000US36061024500,"Census Tract 245, New York, NY"
14000US36061024700,"Census Tract 247, New York, NY"
14000US36061024900,"Census Tract 249, New York, NY"
14000US36061025100,"Census Tract 251, New York, NY"
14000US36061025300,"Census Tract 253, New York, NY"
14000US36061025500,"Census Tract 255, New York, NY"
14000US36061025700,"Census Tract 257, New York, NY"
14000US36061025900,"Census Tract 259, New York, NY"
14000US36061026100,"Census Tract 261, New York, NY"
14000US36061026300,"Census Tract 263, New York, NY"
14000US36061026500,"Census Tract 265, New York, NY"
14000US36061026700,"Census Tract 267, New York, NY"
14000US36061026900,"Census Tract 269, New York, NY"
14000US36061027100,"Census Tract 271, New York, NY"
14000US36061027300,"Census Tract 273, New York, NY"
14000US36061027500,"Census Tract 275, New York, NY"
14000US36061027700,"Census Tract 277, New York, NY"
14000US36061027900,"Census Tract 279, New York, NY"
14000US36061028100,"Census Tract 281, New York, NY"
14000US36061028300,"Census Tract 283, New York, NY"
14000US36061028500,"Census Tract 285, New York, NY"
14000US36061028700,"Census Tract 287, New York, NY"
14000US36061029100,"Census Tract 291, New York, NY"
14000US36061029300,"Census Tract 293, New York, NY"
14000US36061029500,"Census Tract 295, New York, NY"
14000US36061029700,"Census Tract 297, New York, NY"
14000US36061029900,"Census Tract 299, New York, NY"
14000US36061030300,"Census Tract 303, New York, NY"
14000US36061030700,"Census Tract 307, New York, NY"
14000US36061030900,"Census Tract 309, New York, NY"
14000US36061031100,"Census Tract 311, New York, NY"
14000US36061031703,"Census Tract 317.03, New York, NY"
14000US36061031704,"Census Tract 317.04, New York, NY"
14000US36061031900,"Census Tract 319, New York, NY"
14000US36081000100,"Census Tract 1, Queens, NY"
14000US36081000200,"Census Tract 2, Queens, NY"
14000US36081000400,"Census Tract 4, Queens, NY"
14000US36081000600,"Census Tract 6, Queens, NY"
14000US36081000700,"Census Tract 7, Queens, NY"
14000US36081000800,"Census Tract 8, Queens, NY"
14000US36081001000,"Census Tract 10, Queens, NY"
14000US36081001200,"Census Tract 12, Queens, NY"
14000US36081001400,"Census Tract 14, Queens, NY"
14000US36081001600,"Census Tract 16, Queens, NY"
14000US36081001800,"Census Tract 18, Queens, NY"
14000US36081001900,"Census Tract 19, Queens, NY"
14000US36081002000,"Census Tract 20, Queens, NY"
14000US36081002200,"Census Tract 22, Queens, NY"
14000US36081002400,"Census Tract 24, Queens, NY"
14000US36081002500,"Census Tract 25, Queens, NY"
14000US36081002600,"Census Tract 26, Queens, NY"
14000US36081002800,"Census Tract 28, Queens, NY"
14000US36081003000,"Census Tract 30, Queens, NY"
14000US36081003100,"Census Tract 31, Queens, NY"
14000US36081003200,"Census Tract 32, Queens, NY"
14000US36081003300,"Census Tract 33, Queens, NY"
14000US36081003400,"Census Tract 34, Queens, NY"
14000US36081003600,"Census Tract 36, Queens, NY"
14000US36081003700,"Census Tract 37, Queens, NY"
14000US36081003800,"Census Tract 38, Queens, NY"
14000US36081003900,"Census Tract 39, Queens, NY"
14000US36081004001,"Census Tract 40.01, Queens, NY"
14000US36081004002,"Census Tract 40.02, Queens, NY"
14000US36081004200,"Census Tract 42, Queens, NY"
14000US36081004300,"Census Tract 43, Queens, NY"
14000US36081004401,"Census Tract 44.01, Queens, NY"
14000US36081004500,"Census Tract 45, Queens, NY"
14000US36081004700,"Census Tract 47, Queens, NY"
14000US36081005000,"Census Tract 50, Queens, NY"
14000US36081005100,"Census Tract 51, Queens, NY"
14000US36081005200,"Census Tract 52, Queens, NY"
14000US36081005300,"Census Tract 53, Queens, NY"
14000US36081005400,"Census Tract 54, Queens, NY"
14000US36081005500,"Census Tract 55, Queens, NY"
14000US36081005700,"Census Tract 57, Queens, NY"
14000US36081005800,"Census Tract 58, Queens, NY"
14000US36081005900,"Census Tract 59, Queens, NY"
14000US36081006100,"Census Tract 61, Queens, NY"
14000US36081006201,"Census Tract 62.01, Queens, NY"
14000US36081006202,"Census Tract 62.02, Queens, NY"
14000US36081006300,"Census Tract 63, Queens, NY"
14000US36081006501,"Census Tract 65.01, Queens, NY"
14000US36081006502,"Census Tract 65.02, Queens, NY"
14000US36081006900,"Census Tract 69, Queens, NY"
14000US36081007100,"Census Tract 71, Queens, NY"
14000US36081007300,"Census Tract 73, Queens, NY"
14000US36081007500,"Census Tract 75, Queens, NY"
14000US36081007700,"Census Tract 77, Queens, NY"
14000US36081007900,"Census Tract 79, Queens, NY"
14000US36081008100,"Census Tract 81, Queens, NY"
14000US36081008300,"Census Tract 83, Queens, NY"
14000US36081008500,"Census Tract 85, Queens, NY"
14000US36081008600,"Census Tract 86, Queens, NY"
14000US36081008700,"Census Tract 87, Queens, NY"
14000US36081008800,"Census Tract 88, Queens, NY"
14000US36081009100,"Census Tract 91, Queens, NY"
14000US36081009400,"Census Tract 94, Queens, NY"
14000US36081009500,"Census Tract 95, Queens, NY"
14000US36081009600,"Census Tract 96, Queens, NY"
14000US36081009700,"Census Tract 97, Queens, NY"
14000US36081009800,"Census Tract 98, Queens, NY"
14000US36081009900,"Census Tract 99, Queens, NY"
14000US36081010000,"Census Tract 100, Queens, NY"
14000US36081010100,"Census Tract 101, Queens, NY"
14000US36081010200,"Census Tract 102, Queens, NY"
14000US36081010300,"Census Tract 103, Queens, NY"
14000US36081010400,"Census Tract 104, Queens, NY"
14000US36081010500,"Census Tract 105, Queens, NY"
14000US36081010600,"Census Tract 106, Queens, NY"
14000US36081010701,"Census Tract 107.01, Queens, NY"
14000US36081010800,"Census Tract 108, Queens, NY"
14000US36081011000,"Census Tract 110, Queens, NY"
14000US36081011100,"Census Tract 111, Queens, NY"
14000US36081011200,"Census Tract 112, Queens, NY"
14000US36081011300,"Census Tract 113, Queens, NY"
14000US36081011400,"Census Tract 114, Queens, NY"
14000US36081011500,"Census Tract 115, Queens, NY"
14000US36081011600,"Census Tract 116, Queens, NY"
14000US36081011700,"Census Tract 117, Queens, NY"
14000US36081011800,"Census Tract 118, Queens, NY"
14000US36081011900,"Census Tract 119, Queens, NY"
14000US36081012000,"Census Tract 120, Queens, NY"
14000US36081012100,"Census Tract 121, Queens, NY"
14000US36081012200,"Census Tract 122, Queens, NY"
14000US36081012301,"Census Tract 123.01, Queens, NY"
14000US36081012400,"Census Tract 124, Queens, NY"
14000US36081012500,"Census Tract 125, Queens, NY"
14000US36081012601,"Census Tract 126.01, Queens, NY"
14000US36081012602,"Census Tract 126.02, Queens, NY"
14000US36081012800,"Census Tract 128, Queens, NY"
14000US36081013000,"Census Tract 130, Queens, NY"
14000US36081013200,"Census Tract 132, Queens, NY"
14000US36081013400,"Census Tract 134, Queens, NY"
14000US36081013500,"Census Tract 135, Queens, NY"
14000US36081013600,"Census Tract 136, Queens, NY"
14000US36081013700,"Census Tract 137, Queens, NY"
14000US36081013800,"Census Tract 138, Queens, NY"
14000US36081014000,"Census Tract 140, Queens, NY"
14000US36081014100,"Census Tract 141, Queens, NY"
14000US36081014201,"Census Tract 142.01, Queens, NY"
14000US36081014202,"Census Tract 142.02, Queens, NY"
14000US36081014300,"Census Tract 143, Queens, NY"
14000US36081014400,"Census Tract 144, Queens, NY"
14000US36081014500,"Census Tract 145, Queens, NY"
14000US36081014700,"Census Tract 147, Queens, NY"
14000US36081014800,"Census Tract 148, Queens, NY"
14000US36081014900,"Census Tract 149, Queens, NY"
14000US36081015000,"Census Tract 150, Queens, NY"
14000US36081015100,"Census Tract 151, Queens, NY"
14000US36081015200,"Census Tract 152, Queens, NY"
14000US36081015300,"Census Tract 153, Queens, NY"
14000US36081015400,"Census Tract 154, Queens, NY"
14000US36081015500,"Census Tract 155, Queens, NY"
14000US36081015600,"Census Tract 156, Queens, NY"
14000US36081015700,"Census Tract 157, Queens, NY"
14000US36081015801,"Census Tract 158.01, Queens, NY"
14000US36081015802,"Census Tract 158.02, Queens, NY"
14000US36081015900,"Census Tract 159, Queens, NY"
14000US36081016100,"Census Tract 161, Queens, NY"
14000US36081016300,"Census Tract 163, Queens, NY"
14000US36081016400,"Census Tract 164, Queens, NY"
14000US36081016600,"Census Tract 166, Queens, NY"
14000US36081016800,"Census Tract 168, Queens, NY"
14000US36081016900,"Census Tract 169, Queens, NY"
14000US36081017000,"Census Tract 170, Queens, NY"
14000US36081017100,"Census Tract 171, Queens, NY"
14000US36081017200,"Census Tract 172, Queens, NY"
14000US36081017400,"Census Tract 174, Queens, NY"
14000US36081017600,"Census Tract 176, Queens, NY"
14000US36081017800,"Census Tract 178, Queens, NY"
14000US36081017900,"Census Tract 179, Queens, NY"
14000US36081018000,"Census Tract 180, Queens, NY"
14000US36081018101,"Census Tract 181.01, Queens, NY"
14000US36081018102,"Census Tract 181.02, Queens, NY"
14000US36081018200,"Census Tract 182, Queens, NY"
14000US36081018300,"Census Tract 183, Queens, NY"
14000US36081018401,"Census Tract 184.01, Queens, NY"
14000US36081018402,"Census Tract 184.02, Queens, NY"
14000US36081018501,"Census Tract 185.01, Queens, NY"
14000US36081018502,"Census Tract 185.02, Queens, NY"
14000US36081018600,"Census Tract 186, Queens, NY"
14000US36081018700,"Census Tract 187, Queens, NY"
14000US36081018800,"Census Tract 188, Queens, NY"
14000US36081018900,"Census Tract 189, Queens, NY"
14000US36081019000,"Census Tract 190, Queens, NY"
14000US36081019200,"Census Tract 192, Queens, NY"
14000US36081019400,"Census Tract 194, Queens, NY"
14000US36081019600,"Census Tract 196, Queens, NY"
14000US36081019800,"Census Tract 198, Queens, NY"
14000US36081019900,"Census Tract 199, Queens, NY"
14000US36081020200,"Census Tract 202, Queens, NY"
14000US36081020400,"Census Tract 204, Queens, NY"
14000US36081020500,"Census Tract 205, Queens, NY"
14000US36081020600,"Census Tract 206, Queens, NY"
14000US36081020800,"Census Tract 208, Queens, NY"
14000US36081021200,"Census Tract 212, Queens, NY"
14000US36081021400,"Census Tract 214, Queens, NY"
14000US36081021600,"Census Tract 216, Queens, NY"
14000US36081021900,"Census Tract 219, Queens, NY"
14000US36081022001,"Census Tract 220.01, Queens, NY"
14000US36081022002,"Census Tract 220.02, Queens, NY"
14000US36081022900,"Census Tract 229, Queens, NY"
14000US36081023000,"Census Tract 230, Queens, NY"
14000US36081023200,"Census Tract 232, Queens, NY"
14000US36081023500,"Census Tract 235, Queens, NY"
14000US36081023600,"Census Tract 236, Queens, NY"
14000US36081023800,"Census Tract 238, Queens, NY"
14000US36081024000,"Census Tract 240, Queens, NY"
14000US36081024300,"Census Tract 243, Queens, NY"
14000US36081024500,"Census Tract 245, Queens, NY"
14000US36081024600,"Census Tract 246, Queens, NY"
14000US36081024700,"Census Tract 247, Queens, NY"
14000US36081024900,"Census Tract 249, Queens, NY"
14000US36081025100,"Census Tract 251, Queens, NY"
14000US36081025301,"Census Tract 253.01, Queens, NY"
14000US36081025302,"Census Tract 253.02, Queens, NY"
14000US36081025400,"Census Tract 254, Queens, NY"
14000US36081025500,"Census Tract 255, Queens, NY"
14000US36081025700,"Census Tract 257, Queens, NY"
14000US36081025800,"Census Tract 258, Queens, NY"
14000US36081025900,"Census Tract 259, Queens, NY"
14000US36081026000,"Census Tract 260, Queens, NY"
14000US36081026100,"Census Tract 261, Queens, NY"
14000US36081026200,"Census Tract 262, Queens, NY"
14000US36081026300,"Census Tract 263, Queens, NY"
14000US36081026400,"Census Tract 264, Queens, NY"
14000US36081026500,"Census Tract 265, Queens, NY"
14000US36081026600,"Census Tract 266, Queens, NY"
14000US36081026700,"Census Tract 267, Queens, NY"
14000US36081026901,"Census Tract 269.01, Queens, NY"
14000US36081026902,"Census Tract 269.02, Queens, NY"
14000US36081027000,"Census Tract 270, Queens, NY"
14000US36081027100,"Census Tract 271, Queens, NY"
14000US36081027200,"Census Tract 272, Queens, NY"
14000US36081027300,"Census Tract 273, Queens, NY"
14000US36081027400,"Census Tract 274, Queens, NY"
14000US36081027500,"Census Tract 275, Queens, NY"
14000US36081027600,"Census Tract 276, Queens, NY"
14000US36081027700,"Census Tract 277, Queens, NY"
14000US36081027800,"Census Tract 278, Queens, NY"
14000US36081027900,"Census Tract 279, Queens, NY"
14000US36081028000,"Census Tract 280, Queens, NY"
14000US36081028100,"Census Tract 281, Queens, NY"
14000US36081028200,"Census Tract 282, Queens, NY"
14000US36081028300,"Census Tract 283, Queens, NY"
14000US36081028400,"Census Tract 284, Queens, NY"
14000US36081028500,"Census Tract 285, Queens, NY"
14000US36081028700,"Census Tract 287, Queens, NY"
14000US36081028800,"Census Tract 288, Queens, NY"
14000US36081028900,"Census Tract 289, Queens, NY"
14000US36081029100,"Census Tract 291, Queens, NY"
14000US36081029300,"Census Tract 293, Queens, NY"
14000US36081029400,"Census Tract 294, Queens, NY"
14000US36081029500,"Census Tract 295, Queens, NY"
14000US36081029700,"Census Tract 297, Queens, NY"
14000US36081029900,"Census Tract 299, Queens, NY"
14000US36081030600,"Census Tract 306, Queens, NY"
14000US36081030902,"Census Tract 309.02, Queens, NY"
14000US36081030903,"Census Tract 309.03, Queens, NY"
14000US36081030904,"Census Tract 309.04, Queens, NY"
14000US36081031700,"Census Tract 317, Queens, NY"
14000US36081032000,"Census Tract 320, Queens, NY"
14000US36081032700,"Census Tract 327, Queens, NY"
14000US36081032800,"Census Tract 328, Queens, NY"
14000US36081032900,"Census Tract 329, Queens, NY"
14000US36081033000,"Census Tract 330, Queens, NY"
14000US36081033100,"Census Tract 331, Queens, NY"
14000US36081033401,"Census Tract 334.01, Queens, NY"
14000US36081033402,"Census Tract 334.02, Queens, NY"
14000US36081033700,"Census Tract 337, Queens, NY"
14000US36081033900,"Census Tract 339, Queens, NY"
14000US36081034700,"Census Tract 347, Queens, NY"
14000US36081035100,"Census Tract 351, Queens, NY"
14000US36081035200,"Census Tract 352, Queens, NY"
14000US36081035300,"Census Tract 353, Queens, NY"
14000US36081035700,"Census Tract 357, Queens, NY"
14000US36081035800,"Census Tract 358, Queens, NY"
14000US36081036100,"Census Tract 361, Queens, NY"
14000US36081036300,"Census Tract 363, Queens, NY"
14000US36081036500,"Census Tract 365, Queens, NY"
14000US36081036600,"Census Tract 366, Queens, NY"
14000US36081036700,"Census Tract 367, Queens, NY"
14000US36081036800,"Census Tract 368, Queens, NY"
14000US36081037100,"Census Tract 371, Queens, NY"
14000US36081037300,"Census Tract 373, Queens, NY"
14000US36081037500,"Census Tract 375, Queens, NY"
14000US36081037600,"Census Tract 376, Queens, NY"
14000US36081037700,"Census Tract 377, Queens, NY"
14000US36081037900,"Census Tract 379, Queens, NY"
14000US36081038100,"Census Tract 381, Queens, NY"
14000US36081038301,"Census Tract 383.01, Queens, NY"
14000US36081038302,"Census Tract 383.02, Queens, NY"
14000US36081038400,"Census Tract 384, Queens, NY"
14000US36081039400,"Census Tract 394, Queens, NY"
14000US36081039800,"Census Tract 398, Queens, NY"
14000US36081039900,"Census Tract 399, Queens, NY"
14000US36081040000,"Census Tract 400, Queens, NY"
14000US36081040100,"Census Tract 401, Queens, NY"
14000US36081040200,"Census Tract 402, Queens, NY"
