fips,cnip_2020_12,laborforce_2020_12,employed_2020_12,unemployment_percent_2020_12,ZIP
36047041402,1368.5,641.3,583.7,8.98,11223
36047054800,1519.1,702.8,649.9,7.53,11210
36047054800,1519.1,702.8,649.9,7.53,11229
36047116000,1811.0,889.6,786.8,11.56,11207
36081014100,1584.6,1174.6,1045.2,11.02,11103
36085032300,953.5,540.5,488.1,9.69,10303
36085030302,5100.9,2946.8,2701.9,8.31,10303
36085030302,5100.9,2946.8,2701.9,8.31,10314
36081036700,1995.9,1023.0,875.7,14.4,11369
36081063500,2212.9,1265.8,1125.0,11.12,11385
36005037200,1966.5,1102.8,906.8,17.77,10467
36005037200,1966.5,1102.8,906.8,17.77,10469
36047123700,2739.5,1676.8,1557.1,7.14,11205
36047123700,2739.5,1676.8,1557.1,7.14,11206
36047003900,2041.1,1538.8,1416.1,7.97,11217
36047034700,3100.3,1768.1,1498.5,15.25,11213
36047005300,1877.7,1336.9,1229.9,8.0,11231
36085027705,4963.4,2510.5,2290.5,8.76,10314
36081004002,1362.2,824.5,739.5,10.31,11417
36061014700,2831.2,2372.3,2276.7,4.03,10019
36061014700,2831.2,2372.3,2276.7,4.03,10023
36005022300,4135.9,2185.6,1794.0,17.92,10452
36061012500,2325.2,1837.5,1756.3,4.42,10019
36061012500,2325.2,1837.5,1756.3,4.42,10020
36061012500,2325.2,1837.5,1756.3,4.42,10036
36005013500,2672.7,1206.4,1021.5,15.33,10456
36005013500,2672.7,1206.4,1021.5,15.33,10459
36047058200,2086.3,1103.6,1025.3,7.09,11223
36047058200,2086.3,1103.6,1025.3,7.09,11229
36047024200,1813.6,812.0,747.9,7.89,11204
36047024200,1813.6,812.0,747.9,7.89,11219
36047048600,2506.0,1278.0,1156.8,9.48,11218
36047022400,3383.2,1911.6,1774.3,7.18,11218
36047022400,3383.2,1911.6,1774.3,7.18,11219
36047049000,4206.6,2418.3,2185.9,9.61,11218
36047003600,3362.5,1894.9,1756.0,7.33,11209
36047003600,3362.5,1894.9,1756.0,7.33,11220
36047058600,2461.2,1155.1,1063.3,7.95,11229
36047058600,2461.2,1155.1,1063.3,7.95,11235
36047068600,1474.6,821.3,736.0,10.39,11234
36047026600,3011.0,1397.6,1233.4,11.75,11204
36085024700,2225.7,1300.3,1155.0,11.17,10302
36085024700,2225.7,1300.3,1155.0,11.17,10303
36081002500,5788.1,2543.4,2026.6,20.32,11101
36061022600,4174.7,2413.3,2202.6,8.73,10027
36061022600,4174.7,2413.3,2202.6,8.73,10030
36061022600,4174.7,2413.3,2202.6,8.73,10037
36061021303,5393.1,3456.1,3202.2,7.35,10027
36005007000,3622.3,1770.4,1490.3,15.82,10472
36005024400,1875.7,1133.3,992.5,12.42,10462
36005038200,2182.6,1233.7,989.8,19.77,10469
36047011900,1287.5,963.2,886.8,7.93,11215
36047011900,1287.5,963.2,886.8,7.93,11217
36047011900,1287.5,963.2,886.8,7.93,11232
36047012100,1858.7,1424.0,1345.7,5.5,11215
36081028200,1583.5,968.8,869.2,10.28,11434
36005005001,3700.4,1862.6,1504.4,19.23,10472
36061009300,8982.2,5591.2,5222.0,6.6,10001
36061009300,8982.2,5591.2,5222.0,6.6,10011
36047067200,1363.5,727.5,632.3,13.09,11234
36047005000,1816.8,1186.5,1121.6,5.47,11209
36047042400,2958.7,1590.1,1406.0,11.58,11204
36047042400,2958.7,1590.1,1406.0,11.58,11223
36047054200,3285.4,1670.4,1526.2,8.63,11229
36047054200,3285.4,1670.4,1526.2,8.63,11230
36047022200,2414.3,979.5,913.0,6.79,11219
36047101000,1929.2,1155.6,1033.4,10.57,11236
36047002000,1105.6,642.3,553.3,13.86,11220
36047002000,1105.6,642.3,553.3,13.86,11232
36047040600,3173.1,1552.2,1378.5,11.19,11223
36047052800,1536.3,758.1,709.8,6.37,11230
36085020700,4361.1,2214.9,1966.2,11.23,10302
36085020700,4361.1,2214.9,1966.2,11.23,10303
36081012500,1648.0,1203.7,1094.8,9.05,11102
36081012500,1648.0,1203.7,1094.8,9.05,11103
36081015900,3231.2,2190.1,2034.9,7.09,11101
36081015900,3231.2,2190.1,2034.9,7.09,11103
36081006502,3392.6,2660.5,2453.9,7.77,11103
36081134100,3035.2,1503.2,1329.6,11.55,11365
36081134100,3035.2,1503.2,1329.6,11.55,11366
36005034400,1902.2,1044.2,929.9,10.95,10469
36005016400,892.0,427.6,382.5,10.55,10465
36061016200,8750.1,4267.2,3552.0,16.76,10029
36005044800,1752.9,1038.8,899.1,13.45,10466
36061002602,3753.1,2490.6,2339.3,6.07,10009
36047024700,2166.8,1428.4,1246.2,12.76,11216
36047024700,2166.8,1428.4,1246.2,12.76,11238
36047024700,2166.8,1428.4,1246.2,12.76,11247
36047033100,3392.6,1903.8,1634.8,14.13,11203
36047033100,3392.6,1903.8,1634.8,14.13,11213
36047033100,3392.6,1903.8,1634.8,14.13,11225
36047021100,1600.8,1016.0,896.0,11.81,11205
36047021900,3465.9,2068.1,1880.3,9.08,11216
36047021900,3465.9,2068.1,1880.3,9.08,11238
36081056800,4420.8,2612.3,2106.8,19.35,11428
36081056800,4420.8,2612.3,2106.8,19.35,11429
36005003300,2550.4,1072.4,840.4,21.63,10454
36061025100,2361.0,1131.1,958.2,15.29,10032
36061003900,4900.3,3349.1,3221.9,3.8,10007
36061003900,4900.3,3349.1,3221.9,3.8,10013
36061003900,4900.3,3349.1,3221.9,3.8,10282
36005028500,3172.8,2035.2,1869.8,8.13,10463
36005028500,3172.8,2035.2,1869.8,8.13,10471
36005020502,1753.6,765.0,625.9,18.18,10453
36005026100,1893.6,954.9,883.2,7.51,10468
36047018501,3666.9,1813.7,1400.6,22.78,11205
36047002901,3596.1,1717.9,1362.4,20.69,11201
36047002901,3596.1,1717.9,1362.4,20.69,11205
36047031701,2994.7,2091.6,1884.1,9.92,11216
36047035000,2896.0,1053.1,941.1,10.64,11224
36047103400,2957.3,1386.7,1132.7,18.32,11236
36047021600,2963.6,1336.3,1201.6,10.08,11219
36047040400,2128.0,1025.6,892.8,12.95,11214
36047040400,2128.0,1025.6,892.8,12.95,11223
36047085400,1659.9,812.9,734.3,9.67,11203
36047047600,2354.0,987.9,866.5,12.29,11204
36047047600,2354.0,987.9,866.5,12.29,11230
36085015603,3712.1,2317.8,2123.6,8.38,10308
36085015603,3712.1,2317.8,2123.6,8.38,10312
36081086300,6344.4,3022.0,2736.5,9.45,11354
36081086300,6344.4,3022.0,2736.5,9.45,11355
36081036300,1325.2,780.4,692.9,11.21,11368
36081036300,1325.2,780.4,692.9,11.21,11369
36081011500,2348.3,1731.2,1631.5,5.76,11102
36081011500,2348.3,1731.2,1631.5,5.76,11105
36081026300,5351.8,2875.2,2570.7,10.59,11372
36081026300,5351.8,2875.2,2570.7,10.59,11377
36081029700,1560.8,840.4,772.3,8.1,11103
36081029700,1560.8,840.4,772.3,8.1,11377
36061007200,7177.5,5437.0,5170.0,4.91,10016
36061007200,7177.5,5437.0,5170.0,4.91,10018
36061007200,7177.5,5437.0,5170.0,4.91,10156
36005042600,5847.8,3362.3,2919.8,13.16,10466
36005004400,3460.4,1373.1,964.2,29.78,10472
36061012800,4969.1,2329.4,2239.4,3.86,10021
36061012800,4969.1,2329.4,2239.4,3.86,10075
36047052900,2197.6,1056.0,990.3,6.22,11206
36047052900,2197.6,1056.0,990.3,6.22,11211
36047037100,3478.4,1855.5,1669.2,10.04,11233
36047011700,2393.6,1714.4,1581.4,7.76,11215
36047055500,5929.7,4939.9,4627.3,6.33,11249
36047016100,2872.6,1982.9,1869.3,5.73,11217
36047016100,2872.6,1982.9,1869.3,5.73,11238
36081014202,2418.7,1124.5,971.8,13.58,11418
36081014202,2418.7,1124.5,971.8,13.58,11419
36081005200,2290.7,1283.7,1110.6,13.48,11416
36081005200,2290.7,1283.7,1110.6,13.48,11417
36081045600,1207.7,543.3,472.5,13.03,11432
36085031901,2190.4,786.5,682.8,13.18,10303
36061024302,5871.3,2558.7,1901.6,25.68,10039
36005021100,3599.0,2014.8,1648.2,18.2,10452
36047063800,1589.0,833.9,768.9,7.79,11229
36047063800,1589.0,833.9,768.9,7.79,11234
36047122000,4161.1,2538.3,2164.5,14.73,11208
36047122000,4161.1,2538.3,2164.5,14.73,11256
36047029000,3317.3,1691.4,1582.5,6.44,11214
36047025200,4159.9,2271.1,1941.0,14.53,11204
36081014900,1781.1,1300.5,1194.6,8.14,11103
36081033700,2693.1,1508.1,1355.5,10.12,11369
36081033700,2693.1,1508.1,1355.5,10.12,11370
36081033700,2693.1,1508.1,1355.5,10.12,11372
36081028300,6912.0,3951.0,3622.9,8.3,11372
36081107201,1718.2,1043.2,956.2,8.34,11693
36005005400,4472.2,2358.9,2005.6,14.98,10472
36061004000,7763.3,5546.0,5222.3,5.84,10003
36005028800,2850.5,1732.6,1615.2,6.78,10461
36047054900,3203.4,2422.3,2221.2,8.3,11211
36047054900,3203.4,2422.3,2221.2,8.3,11249
36047059401,6713.1,3331.2,2994.3,10.11,11229
36047059401,6713.1,3331.2,2994.3,10.11,11235
36047045300,2220.2,1663.1,1342.4,19.28,11206
36047045300,2220.2,1663.1,1342.4,19.28,11237
36047044500,3923.4,2564.6,2335.7,8.93,11237
36047031100,2631.7,1511.7,1240.8,17.92,11213
36047042500,2617.6,2081.1,1901.6,8.63,11206
36047042500,2617.6,2081.1,1901.6,8.63,11237
36081020600,1564.9,888.4,744.3,16.22,11435
36081048400,4523.6,2872.8,2475.5,13.83,11423
36081048400,4523.6,2872.8,2475.5,13.83,11427
36081048400,4523.6,2872.8,2475.5,13.83,11428
36061022900,7960.6,4817.3,4213.1,12.54,10031
36005025700,1769.6,1325.5,1154.5,12.9,10468
36047010400,4716.3,2356.9,2151.6,8.71,11220
36047048000,2787.6,1226.9,1089.5,11.2,11218
36047048000,2787.6,1226.9,1089.5,11.2,11230
36047036501,2516.0,1187.6,1011.3,14.85,11233
36047110600,3003.4,1185.6,934.9,21.15,11207
36047120200,1628.3,811.2,720.6,11.17,11208
36047120200,1628.3,811.2,720.6,11.17,11417
36047034200,5086.9,1300.7,1016.9,21.82,11224
36047082000,4068.1,2278.5,1892.2,16.95,11226
36047093400,2176.6,1206.7,1058.7,12.26,11236
36081140902,2659.6,1331.8,1230.8,7.58,11364
36081140902,2659.6,1331.8,1230.8,7.58,11365
36085011201,4911.8,2694.7,2459.3,8.74,10305
36085011201,4911.8,2694.7,2459.3,8.74,10306
36047019400,3307.4,1667.6,1449.0,13.11,11219
36047011600,2963.1,1353.2,1223.9,9.56,11219
36047011600,2963.1,1353.2,1223.9,9.56,11220
36047119600,3893.2,1942.6,1729.4,10.97,11208
36047062800,3767.5,1970.0,1734.7,11.94,11229
36047062800,3767.5,1970.0,1734.7,11.94,11235
36047043200,3649.8,1801.6,1608.9,10.7,11204
36081103201,4483.6,2528.7,2171.5,14.13,11691
36081028700,5497.1,3415.1,3181.3,6.85,11372
36081012601,2418.7,1418.0,1221.9,13.83,11418
36081015801,2816.1,1509.7,1247.9,17.34,11419
36081015801,2816.1,1509.7,1247.9,17.34,11420
36005041800,3248.9,1869.6,1569.0,16.08,10466
36005041800,3248.9,1869.6,1569.0,16.08,10470
36005018301,3661.5,1792.1,1551.1,13.45,10451
36005018301,3661.5,1792.1,1551.1,13.45,10456
36061021600,7316.7,4680.7,4278.8,8.59,10026
36047014700,2027.1,1500.9,1393.4,7.16,11215
36047041800,1758.4,615.4,537.9,12.59,11223
36081117100,2219.6,1088.2,999.2,8.18,11354
36081117100,2219.6,1088.2,999.2,8.18,11358
36081020500,1040.0,696.0,633.5,8.98,11377
36081020500,1040.0,696.0,633.5,8.98,11378
36081011700,3426.5,2416.7,2253.1,6.77,11103
36081011700,3426.5,2416.7,2253.1,6.77,11105
36081144700,2622.1,1289.5,1121.6,13.02,11361
36081144700,2622.1,1289.5,1121.6,13.02,11364
36081005900,3833.7,2698.4,2464.6,8.66,11101
36081005900,3833.7,2698.4,2464.6,8.66,11103
36081005900,3833.7,2698.4,2464.6,8.66,11106
36005034800,5261.0,2692.0,2388.8,11.26,10469
36061007600,1876.8,1419.8,1344.0,5.34,10001
36061007600,1876.8,1419.8,1344.0,5.34,10118
36047051601,4488.9,2365.4,2105.5,10.99,11210
36047051601,4488.9,2365.4,2105.5,10.99,11226
36047034900,4682.1,2599.8,2212.2,14.91,11213
36047044100,4562.7,3108.9,2618.1,15.79,11237
36047055100,4733.9,3332.7,2976.9,10.68,11211
36047055100,4733.9,3332.7,2976.9,10.68,11249
36047118201,2355.5,1378.1,1234.7,10.41,11208
36081043400,1517.1,874.5,747.1,14.57,11433
36085018901,4655.8,2363.3,2102.8,11.02,10314
36081044602,3504.5,1893.2,1612.6,14.82,11431
36081044602,3504.5,1893.2,1612.6,14.82,11432
36081145101,1011.8,547.6,504.6,7.85,11358
36081145101,1011.8,547.6,504.6,7.85,11361
36005024300,4158.9,1964.0,1650.7,15.95,10453
36005033500,1795.7,888.4,812.4,8.55,10463
36005033500,1795.7,888.4,812.4,8.55,10471
36061003001,3912.2,3017.6,2735.5,9.35,10002
36061017100,7874.7,5286.9,5073.2,4.04,10024
36005040304,2578.8,1664.4,1334.5,19.82,10468
36061015700,8676.3,6320.1,6017.8,4.78,10023
36047013600,3110.1,1947.2,1786.7,8.24,11209
36047027000,1870.3,957.2,867.7,9.35,11214
36047025800,3709.6,1796.4,1559.3,13.2,11204
36047150200,2263.8,1721.1,1631.0,5.24,11215
36047150200,2263.8,1721.1,1631.0,5.24,11218
36081086900,1783.7,741.0,673.7,9.08,11354
36081067100,1979.2,887.9,802.9,9.57,11379
36081133300,3173.6,1552.3,1393.3,10.24,11365
36081133300,3173.6,1552.3,1393.3,10.24,11366
36081006100,5239.2,3773.4,3463.6,8.21,11103
36081006100,5239.2,3773.4,3463.6,8.21,11106
36081009100,2383.7,1320.3,1172.5,11.19,11102
36081018401,1736.2,922.2,799.7,13.28,11434
36081018401,1736.2,922.2,799.7,13.28,11436
36005040501,3342.8,1809.4,1488.9,17.71,10458
36061006600,10014.2,6054.9,5753.3,4.98,10010
36061006600,10014.2,6054.9,5753.3,4.98,10016
36005029301,1751.2,722.9,681.1,5.78,10463
36047024300,3696.1,2426.9,2156.5,11.14,11205
36047024300,3696.1,2426.9,2156.5,11.14,11216
36047053300,3745.1,1452.5,1378.9,5.07,11206
36047053300,3745.1,1452.5,1378.9,5.07,11211
36047028100,3513.8,1975.7,1586.3,19.71,11206
36047028100,3513.8,1975.7,1586.3,19.71,11221
36047038700,3361.6,1954.2,1674.1,14.33,11221
36047034500,2754.3,1558.4,1366.5,12.31,11213
36047007500,4110.0,3192.2,3033.6,4.97,11217
36047007500,4110.0,3192.2,3033.6,4.97,11231
36047053100,4096.6,2247.6,2116.2,5.85,11205
36047053100,4096.6,2247.6,2116.2,5.85,11206
36081044301,3045.2,1331.8,1107.1,16.87,11368
36061003601,3084.1,1718.7,1499.5,12.75,10002
36005037100,3541.1,1588.1,1345.2,15.3,10457
36005037100,3541.1,1588.1,1345.2,15.3,10460
36005041300,6357.0,4401.9,3827.5,13.05,10458
36005041300,6357.0,4401.9,3827.5,13.05,10468
36047028200,2927.7,1493.8,1355.4,9.26,11214
36047020200,1576.0,784.6,680.5,13.27,11228
36047081400,2376.7,1067.8,897.7,15.93,11203
36047060800,2887.7,1621.6,1495.7,7.76,11235
36047020400,1849.9,942.7,852.5,9.57,11228
36047059200,3668.4,1782.4,1654.5,7.18,11229
36047059200,3668.4,1782.4,1654.5,7.18,11235
36081073100,1250.9,689.0,634.8,7.87,11375
36081147900,3782.7,2014.4,1852.7,8.03,11362
36081147900,3782.7,2014.4,1852.7,8.03,11363
36081079702,4436.9,1799.0,1628.0,9.51,11355
36005034000,4229.0,2538.0,2106.5,17.0,10467
36005034000,4229.0,2538.0,2106.5,17.0,10469
36005044200,3100.7,1806.7,1603.9,11.22,10466
36005044200,3100.7,1806.7,1603.9,11.22,10470
36005044200,3100.7,1806.7,1603.9,11.22,10550
36061002000,3857.5,1227.5,1048.7,14.57,10002
36061002000,3857.5,1227.5,1048.7,14.57,10009
36061017800,3347.1,2028.4,1833.2,9.62,10029
36061017800,3347.1,2028.4,1833.2,9.62,10035
36061018600,6037.8,2786.4,2372.6,14.85,10026
36047019100,2383.8,1773.0,1630.1,8.06,11205
36047041300,3076.8,1705.8,1504.0,11.83,11207
36047041300,3076.8,1705.8,1504.0,11.83,11221
36047050500,3601.1,1940.9,1657.3,14.61,11206
36047040300,3373.0,1827.6,1596.0,12.67,11207
36081093800,4449.2,1632.8,1452.4,11.05,11694
36081001000,3499.2,2060.2,1868.6,9.3,11421
36005021601,3441.6,1933.1,1574.6,18.55,10460
36005021601,3441.6,1933.1,1574.6,18.55,10462
36061010100,1237.7,948.0,886.2,6.52,10001
36061010100,1237.7,948.0,886.2,6.52,10119
36061010100,1237.7,948.0,886.2,6.52,10120
36061007300,5704.0,4403.6,4173.6,5.22,10014
36047030000,3521.4,1611.4,1473.2,8.58,11214
36047030000,3521.4,1611.4,1473.2,8.58,11223
36047010200,4109.1,2109.3,1937.0,8.17,11220
36047075400,1073.8,535.0,502.6,6.06,11210
36047088400,3709.5,1886.2,1585.6,15.94,11212
36081036100,2030.5,1079.3,949.9,11.99,11368
36081036100,2030.5,1079.3,949.9,11.99,11369
36085014605,3367.9,1787.0,1665.1,6.82,10308
36081056700,4239.8,2753.1,2539.3,7.77,11385
36005022701,4193.9,2347.3,1955.3,16.7,10453
36005009600,2263.2,1004.1,792.0,21.12,10461
36005009600,2263.2,1004.1,792.0,21.12,10462
36061013400,10430.3,7488.9,7181.7,4.1,10021
36061013400,10430.3,7488.9,7181.7,4.1,10075
36005026400,4459.5,2493.9,2259.2,9.41,10461
36005040303,4094.7,2541.3,2058.8,18.99,10468
36005035600,1965.6,929.6,834.1,10.27,10469
36047013900,3021.7,2354.7,2228.8,5.35,11215
36047053700,1880.4,791.7,738.6,6.71,11205
36047053700,1880.4,791.7,738.6,6.71,11206
36047053700,1880.4,791.7,738.6,6.71,11249
36047049300,6524.5,3649.1,3012.5,17.45,11206
36047000900,4073.6,3238.1,3090.0,4.57,11201
36047000900,4073.6,3238.1,3090.0,4.57,11241
36047000900,4073.6,3238.1,3090.0,4.57,11242
36081025301,3802.0,2624.0,2325.4,11.38,11104
36081025301,3802.0,2624.0,2325.4,11.38,11377
36081052400,1458.0,863.2,766.8,11.17,11412
36081028400,3388.3,1880.5,1648.4,12.34,11434
36081043701,2505.7,1171.1,1056.1,9.82,11368
36081043701,2505.7,1171.1,1056.1,9.82,11375
36061004700,2094.6,1487.8,1413.5,4.99,10012
36061004700,2094.6,1487.8,1413.5,4.99,10013
36061024500,13559.6,8203.1,7054.4,14.0,10032
36005014300,1114.0,568.8,482.7,15.14,10451
36005014300,1114.0,568.8,482.7,15.14,10456
36005006300,3635.1,2114.4,1781.4,15.75,10451
36005006300,3635.1,2114.4,1781.4,15.75,10452
36005038302,4178.5,2047.8,1529.0,25.33,10457
36005038302,4178.5,2047.8,1529.0,25.33,10458
36047056400,2066.8,1046.4,975.2,6.8,11229
36047072200,2577.4,1183.2,982.7,16.95,11234
36047072200,2577.4,1183.2,982.7,16.95,11236
36047065000,1351.0,696.7,590.3,15.27,11234
36047027400,2793.1,1401.1,1266.8,9.59,11204
36047027400,2793.1,1401.1,1266.8,9.59,11214
36081118900,2033.1,848.9,778.2,8.33,11355
36085008100,4014.3,1680.2,1491.2,11.25,10301
36081057900,1489.3,931.4,848.6,8.89,11385
36081112300,1667.6,1070.1,967.4,9.6,11361
36081016300,3227.7,1184.4,1009.4,14.78,11101
36081016300,3227.7,1184.4,1009.4,14.78,11103
36081016300,3227.7,1184.4,1009.4,14.78,11377
36005048400,3616.4,2087.0,1799.2,13.79,10466
36005033600,5355.9,2818.2,2298.0,18.46,10467
36047053900,1639.3,582.4,535.7,8.02,11249
36047049700,2768.8,2214.8,2081.9,6.0,11211
36047049700,2768.8,2214.8,2081.9,6.0,11222
36047029100,2815.6,1690.7,1393.1,17.6,11221
36081035200,2269.2,1263.0,1115.8,11.65,11413
36081035200,2269.2,1263.0,1115.8,11.65,11434
36081045200,1097.4,291.0,253.1,13.02,11432
36081140901,844.5,395.1,362.6,8.23,11364
36081042400,2219.9,1217.4,1045.2,14.14,11412
36081042400,2219.9,1217.4,1045.2,14.14,11433
36081042400,2219.9,1217.4,1045.2,14.14,11434
36005044902,1571.3,943.7,885.3,6.19,10470
36047075600,1516.4,847.0,787.2,7.06,11210
36047075600,1516.4,847.0,787.2,7.06,11229
36047115800,2210.9,1062.9,876.9,17.5,11207
36047098600,2571.8,1394.2,1244.8,10.72,11236
36047011200,4460.2,2095.5,1861.1,11.19,11219
36047011200,4460.2,2095.5,1861.1,11.19,11220
36047011200,4460.2,2095.5,1861.1,11.19,11232
36081122300,3159.8,1832.4,1625.3,11.3,11365
36081007900,2490.2,1524.0,1388.0,8.92,11102
36081007900,2490.2,1524.0,1388.0,8.92,11106
36085020100,2817.1,1733.9,1539.5,11.21,10302
36085020100,2817.1,1733.9,1539.5,11.21,10314
36081045500,12165.2,7126.8,6397.4,10.23,11368
36081045500,12165.2,7126.8,6397.4,10.23,11373
36061020101,1670.4,463.5,436.0,5.93,10025
36061020101,1670.4,463.5,436.0,5.93,10027
36061007000,7863.8,5583.7,5331.8,4.51,10016
36005013800,2219.6,1125.4,1008.0,10.43,10465
36047043300,3148.4,1703.4,1419.2,16.68,11221
36047043300,3148.4,1703.4,1419.2,16.68,11237
36085009602,2843.8,1520.0,1358.1,10.65,10304
36085009602,2843.8,1520.0,1358.1,10.65,10305
36081056000,1521.8,751.6,673.8,10.35,11426
36081056000,1521.8,751.6,673.8,10.35,11428
36081047000,2864.6,1335.6,1127.9,15.55,11423
36081047000,2864.6,1335.6,1127.9,15.55,11432
36081052000,1248.9,712.5,637.9,10.47,11412
36005003900,4838.1,2624.9,2204.1,16.03,10454
36061028500,7134.3,4296.6,3590.8,16.43,10040
36005034500,2907.5,1460.0,1319.3,9.64,10471
36005040502,5638.7,3126.7,2426.4,22.4,10458
36061030700,3518.6,2260.5,2090.5,7.52,10034
36005002702,3316.9,1495.1,1245.2,16.71,10454
36081055100,3520.0,2248.3,2022.8,10.03,11385
36085023100,3960.4,2046.8,1861.1,9.07,10303
36085019700,1498.5,854.0,786.7,7.88,10314
36061022301,7351.3,4507.1,3998.3,11.29,10031
36061018000,6824.5,3959.3,3313.0,16.32,10029
36085012804,3269.3,1802.4,1652.9,8.29,10306
36085018701,1525.6,795.0,732.2,7.9,10314
36081015802,3997.9,2255.6,1915.4,15.08,11419
36081069400,3087.5,1887.9,1671.7,11.45,11413
36081069400,3087.5,1887.9,1671.7,11.45,11422
36061014500,5463.1,3177.6,2977.4,6.3,10019
36061014500,5463.1,3177.6,2977.4,6.3,10023
36005021502,4838.5,2508.3,2028.0,19.15,10452
36005021502,4838.5,2508.3,2028.0,19.15,10453
36005028100,3997.2,2079.9,1803.4,13.29,10463
36061011203,1081.2,797.1,762.9,4.29,10022
36061011203,1081.2,797.1,762.9,4.29,10155
36005006700,5290.3,2405.4,1932.7,19.65,10451
36005006700,5290.3,2405.4,1932.7,19.65,10455
36061008700,6759.1,5371.0,5142.1,4.26,10010
36061008700,6759.1,5371.0,5142.1,4.26,10011
36061008700,6759.1,5371.0,5142.1,4.26,10113
36081063700,3004.1,1589.5,1446.5,9.0,11374
36081063700,3004.1,1589.5,1446.5,9.0,11385
36081033900,2263.2,1229.0,1111.0,9.6,11369
36081033900,2263.2,1229.0,1111.0,9.6,11372
36061005200,3023.8,1963.4,1839.3,6.32,10003
36061005200,3023.8,1963.4,1839.3,6.32,10010
36005033800,3377.6,1843.2,1516.9,17.7,10467
36005044901,1492.8,826.0,747.5,9.5,10470
36081010600,3320.2,1794.1,1464.1,18.39,11419
36081010600,3320.2,1794.1,1464.1,18.39,11420
36081056400,1036.4,482.7,426.9,11.56,11426
36081056400,1036.4,482.7,426.9,11.56,11428
36081144100,2896.7,1495.9,1408.0,5.88,11361
36081144100,2896.7,1495.9,1408.0,5.88,11364
36005003500,2881.2,1409.7,1186.4,15.84,10454
36005003500,2881.2,1409.7,1186.4,15.84,10455
36047037402,4305.7,2176.1,1956.8,10.08,11223
36047090800,5333.6,2052.2,1410.4,31.27,11207
36047090800,5333.6,2052.2,1410.4,31.27,11212
36047090800,5333.6,2052.2,1410.4,31.27,11233
36047107800,3663.5,1815.6,1579.9,12.98,11207
36047107800,3663.5,1815.6,1579.9,12.98,11208
36047006200,2151.0,1276.4,1193.3,6.51,11209
36047004400,2113.4,1157.1,1084.8,6.25,11209
36047060600,2436.4,1142.9,1042.5,8.78,11235
36047088800,3496.6,1761.5,1466.3,16.76,11212
36047088800,3496.6,1761.5,1466.3,16.76,11236
36047027200,2982.4,1559.4,1421.1,8.87,11214
36047095400,3687.0,1954.6,1760.2,9.95,11236
36047022800,2414.0,1126.3,1036.5,7.97,11218
36047011400,3156.6,1188.5,1101.9,7.29,11219
36047011400,3156.6,1188.5,1101.9,7.29,11220
36081027900,5749.2,2932.6,2693.0,8.17,11372
36081005100,1684.2,1128.4,925.6,17.97,11101
36081005100,1684.2,1128.4,925.6,17.97,11106
36081115500,1854.5,876.5,802.4,8.45,11354
36081103300,3693.6,1843.6,1697.0,7.95,11357
36081007300,3712.2,2655.1,2485.8,6.38,11102
36081007300,3712.2,2655.1,2485.8,6.38,11106
36081077300,1913.8,1141.8,1080.0,5.41,11415
36081077300,1913.8,1141.8,1080.0,5.41,11418
36081008100,1213.8,895.0,781.8,12.65,11102
36081008100,1213.8,895.0,781.8,12.65,11106
36081026500,3388.8,1959.8,1767.7,9.8,11372
36081026500,3388.8,1959.8,1767.7,9.8,11373
36081026500,3388.8,1959.8,1767.7,9.8,11377
36081025302,2648.6,1879.0,1744.7,7.15,11377
36061015200,6444.0,3960.9,3746.5,5.41,10128
36061000600,9217.7,2781.6,2334.5,16.07,10002
36061024200,3441.0,1659.8,1449.8,12.65,10035
36061024200,3441.0,1659.8,1449.8,12.65,10037
36061015002,4451.6,2000.8,1947.6,2.66,10028
36061015002,4451.6,2000.8,1947.6,2.66,10128
36005038800,2320.7,1257.1,1011.6,19.53,10469
36047024100,2285.4,1522.6,1382.6,9.19,11205
36047035900,4052.9,1757.0,1456.0,17.13,11212
36047035900,4052.9,1757.0,1456.0,17.13,11213
36047035900,4052.9,1757.0,1456.0,17.13,11233
36047037300,3508.6,2002.7,1739.6,13.14,11207
36047037300,3508.6,2002.7,1739.6,13.14,11221
36047037300,3508.6,2002.7,1739.6,13.14,11233
36047031500,4717.0,2950.9,2615.3,11.37,11216
36081029400,5615.8,3348.6,2953.4,11.8,11434
36081015600,2492.1,1385.6,1195.5,13.72,11419
36061015100,8275.6,4590.0,4306.9,6.17,10019
36061015100,8275.6,4590.0,4306.9,6.17,10023
36061015100,8275.6,4590.0,4306.9,6.17,10069
36005040302,3210.8,1904.4,1539.8,19.15,10458
36047084000,2145.5,976.2,896.8,8.13,11203
36047027800,3048.5,1547.8,1341.1,13.35,11214
36047064800,1618.6,838.6,781.9,6.76,11234
36047082200,6159.0,3267.6,2803.0,14.22,11226
36047005602,1430.7,868.8,806.5,7.17,11209
36047016400,744.4,542.5,519.7,4.2,11209
36047016400,744.4,542.5,519.7,4.2,11228
36047016400,744.4,542.5,519.7,4.2,11252
36081047900,4535.0,2089.6,1878.3,10.11,11373
36085027706,2819.5,1549.6,1423.5,8.14,10314
36005033202,3732.0,1595.9,1358.2,14.89,10467
36061023400,4507.1,3020.4,2443.7,19.09,10039
36005021301,1062.7,594.9,506.7,14.83,10452
36047018100,3493.6,2515.2,2361.4,6.11,11205
36047018100,3493.6,2515.2,2361.4,6.11,11217
36047018100,3493.6,2515.2,2361.4,6.11,11238
